Time [s],Heat Flux [W m^-2]
2.5499999999999896,56257.97606019488
2.5599999999999894,56421.08439674505
2.569999999999989,56584.44886104872
2.579999999999989,56748.06915347124
2.5899999999999888,56911.944971983765
2.5999999999999885,57076.07601216409
2.6099999999999883,57240.46196719727
2.619999999999988,57405.10252787679
2.629999999999988,57569.99738260519
2.639999999999988,57735.14621739533
2.6499999999999875,57900.5487158713
2.6599999999999877,58066.20455926942
2.669999999999987,58232.11342643945
2.679999999999987,58398.27499384575
2.689999999999986,58564.68893556845
2.6999999999999864,58731.354923304745
2.709999999999986,58898.27262637015
2.719999999999986,59065.441711699874
2.7299999999999858,59232.861843850194
2.7399999999999856,59400.53268499989
2.7499999999999853,59568.45389495179
2.759999999999985,59736.625131134206
2.769999999999985,59905.04604860253
2.7799999999999847,60073.71630004096
2.7899999999999845,60242.63553576403
2.7999999999999843,60411.80340371843
2.809999999999984,60581.21954948466
2.819999999999984,60750.88361627889
2.829999999999984,60920.79524495481
2.8399999999999834,61090.95407400569
2.849999999999983,61261.35973956593
2.859999999999983,61432.01187541343
2.869999999999983,61602.91011297155
2.8799999999999826,61774.054081310926
2.8899999999999824,61945.44340715201
2.899999999999982,62117.07771486696
2.909999999999982,62288.95662648196
2.9199999999999817,62461.079761679466
2.929999999999981,62633.446737800536
2.9399999999999813,62806.05716984729
2.949999999999981,62978.91067048512
2.959999999999981,63152.00685004532
2.9699999999999807,63325.34531652742
2.9799999999999804,63498.92567560194
2.98999999999998,63672.74753061292
2.99999999999998,63846.8104825804
3.00999999999998,64021.114130203365
3.01999999999998,64195.65806986223
3.02999999999998,64370.44189562192
3.039999999999979,64545.46519923438
3.049999999999979,64720.72757014165
3.0599999999999787,64896.22859547876
3.0699999999999785,65071.967860076766
3.0799999999999783,65247.94494646547
3.089999999999978,65424.15943487693
3.099999999999978,65600.61090324816
3.1099999999999777,65777.29892722459
3.119999999999977,65954.2230801631
3.129999999999977,66131.38293313522
3.139999999999977,66308.77805493076
3.149999999999977,66486.40801206068
3.1599999999999766,66664.27236876093
3.1699999999999764,66842.37068699539
3.179999999999976,67020.70252646
3.189999999999976,67199.26744458565
3.199999999999976,67378.06499654213
3.2099999999999755,67557.09473524166
3.2199999999999758,67736.35621134265
3.229999999999975,67915.84897325317
3.239999999999975,68095.57256713495
3.2499999999999747,68275.52653690713
3.2599999999999745,68455.71042424996
3.2699999999999743,68636.12376860916
3.279999999999974,68816.76610719918
3.289999999999974,68997.6369750077
3.2999999999999736,69178.73590479966
3.3099999999999734,69360.06242712101
3.319999999999973,69541.61607030318
3.329999999999973,69723.3963604671
3.3399999999999728,69905.40282152746
3.349999999999973,70087.63497519698
3.3599999999999723,70270.09234099077
3.369999999999972,70452.7744362305
3.379999999999972,70635.68077604909
3.389999999999972,70818.8108733951
3.3999999999999715,71002.164239037
3.4099999999999717,71185.740381568
3.419999999999971,71369.53880741047
3.429999999999971,71553.55902082064
3.43999999999997,71737.8005238933
3.4499999999999704,71922.2628165665
3.45999999999997,72106.94539662631
3.46999999999997,72291.84775971173
3.47999999999997,72476.96939931944
3.4899999999999696,72662.3098068087
3.4999999999999694,72847.86847140646
3.509999999999969,73033.64488021223
3.519999999999969,73219.63851820317
3.5299999999999687,73405.8488682391
3.5399999999999685,73592.27541106787
3.5499999999999683,73778.91762533023
3.559999999999968,73965.7749875652
3.569999999999968,74152.84697221541
3.579999999999968,74340.13305163244
3.5899999999999674,74527.6326960819
3.5999999999999672,74715.3453737491
3.609999999999967,74903.27055074446
3.619999999999967,75091.40769110888
3.629999999999967,75279.75625681943
3.6399999999999664,75468.3157077948
3.649999999999966,75657.08550190098
3.659999999999966,75846.06509495703
3.6699999999999657,76035.2539407405
3.6799999999999655,76224.65149099361
3.689999999999965,76414.25719542862
3.699999999999965,76604.07050173394
3.709999999999965,76794.09085557994
3.7199999999999647,76984.3177006249
3.729999999999965,77174.75047852092
3.739999999999964,77365.38862891997
3.749999999999964,77556.23158948008
3.759999999999964,77747.27879587113
3.769999999999964,77938.52968178125
3.7799999999999634,78129.98367892299
3.789999999999963,78321.64021703944
3.799999999999963,78513.49872391058
3.8099999999999623,78705.55862535955
3.8199999999999625,78897.819345259
3.8299999999999614,79090.28030553751
3.839999999999962,79282.94092618607
3.849999999999962,79475.80062526453
3.8599999999999617,79668.85881890796
3.8699999999999615,79862.1149213336
3.879999999999961,80055.56834484704
3.889999999999961,80249.2184998491
3.899999999999961,80443.06479484249
3.9099999999999606,80637.10663643852
3.91999999999996,80831.34342936387
3.92999999999996,81025.77457646737
3.93999999999996,81220.3994787269
3.94999999999996,81415.21753525622
3.95999999999996,81610.22814331202
3.9699999999999593,81805.43069830074
3.979999999999959,82000.82459378564
3.989999999999959,82196.40922149389
3.999999999999959,82392.18397132367
4.009999999999959,82588.14823135115
4.019999999999959,82784.3013878378
4.029999999999959,82980.6428252377
4.039999999999958,83177.17192620448
4.049999999999958,83373.88807159883
4.059999999999958,83570.79064049586
4.069999999999958,83767.87901019226
4.079999999999957,83965.15255621388
4.089999999999957,84162.61065232317
4.099999999999957,84360.2526705264
4.109999999999957,84558.07798108157
4.119999999999957,84756.0859525057
4.129999999999956,84954.27595158241
4.139999999999956,85152.64734336984
4.149999999999956,85351.19949120781
4.159999999999956,85549.93175672609
4.169999999999956,85748.84349985175
4.179999999999955,85947.93407881698
4.189999999999955,86147.20285016709
4.199999999999955,86346.64916876816
4.209999999999955,86546.27238781504
4.2199999999999545,86746.07185883935
4.229999999999954,86946.04693171717
4.239999999999954,87146.19695467727
4.249999999999954,87346.52127430901
4.259999999999954,87547.0192355706
4.269999999999953,87747.69018179688
4.279999999999953,87948.5334547078
4.289999999999953,88149.54839441623
4.299999999999953,88350.73433943644
4.3099999999999525,88552.09062669236
4.319999999999952,88753.6165915255
4.329999999999952,88955.31156770374
4.339999999999952,89157.17488742928
4.349999999999952,89359.20588134728
4.359999999999952,89561.4038785539
4.369999999999951,89763.7682066053
4.379999999999951,89966.29819152562
4.389999999999951,90168.99315781564
4.399999999999951,90371.85242846148
4.40999999999995,90574.8753249428
4.41999999999995,90778.06116724187
4.42999999999995,90981.40927385192
4.43999999999995,91184.91896178572
4.4499999999999496,91388.58954658448
4.459999999999949,91592.42034232656
4.469999999999949,91796.41066163612
4.479999999999949,92000.55981569196
4.489999999999949,92204.86711423643
4.4999999999999485,92409.33186558416
4.509999999999948,92613.95337663087
4.519999999999948,92818.7309528626
4.529999999999948,93023.66389836428
4.539999999999948,93228.75151582892
4.549999999999947,93433.99310656656
4.559999999999947,93639.38797051336
4.569999999999947,93844.93540624046
4.579999999999947,94050.63471096336
4.589999999999947,94256.48518055066
4.599999999999946,94462.48610953375
4.609999999999946,94668.63679111532
4.619999999999946,94874.9365171791
4.629999999999946,95081.3845782988
4.6399999999999455,95287.98026374752
4.649999999999945,95494.72286150685
4.659999999999945,95701.61165827636
4.669999999999945,95908.6459394828
4.679999999999945,96115.82498928964
4.689999999999944,96323.14809060612
4.699999999999944,96530.6145250972
4.709999999999944,96738.22357319246
4.719999999999944,96945.97451409584
4.729999999999944,97153.866625795
4.739999999999943,97361.89918507107
4.749999999999943,97570.0714675078
4.759999999999943,97778.38274750166
4.769999999999943,97986.83229827088
4.779999999999943,98195.41939186546
4.789999999999942,98404.14329917644
4.799999999999942,98613.00328994592
4.809999999999942,98821.99863277668
4.819999999999942,99031.12859514162
4.8299999999999415,99240.39244339374
4.839999999999941,99449.78944277576
4.849999999999941,99659.31885743
4.859999999999941,99868.9799504082
4.869999999999941,100078.77198368104
4.87999999999994,100288.6942181485
4.88999999999994,100498.74591364904
4.89999999999994,100708.92632897024
4.90999999999994,100919.23472185808
4.91999999999994,101129.67034902707
4.929999999999939,101340.23246617048
4.939999999999939,101550.92032796968
4.949999999999939,101761.73318810474
4.959999999999939,101972.67029926424
4.9699999999999385,102183.73091315488
4.979999999999938,102394.9142805122
4.989999999999938,102606.21965111016
4.999999999999938,102817.64627377129
5.009999999999938,103029.19339637694
5.019999999999937,103240.86026587736
5.029999999999937,103452.64612830164
5.039999999999937,103664.550228768
5.049999999999937,103876.57181149408
5.0599999999999365,104088.71011980675
5.069999999999936,104300.96439615272
5.079999999999936,104513.33388210864
5.089999999999936,104725.81781839092
5.099999999999936,104938.41544486675
5.109999999999936,105151.12600056356
5.119999999999935,105363.9487236799
5.129999999999935,105576.88285159538
5.139999999999935,105789.92762088112
5.149999999999935,106003.08226731
5.159999999999934,106216.34602586715
5.169999999999934,106429.71813076008
5.179999999999934,106643.19781542911
5.189999999999934,106856.78431255788
5.199999999999934,107070.47685408356
5.209999999999933,107284.2746712073
5.219999999999933,107498.17699440484
5.229999999999933,107712.18305343656
5.239999999999933,107926.29207735814
5.2499999999999325,108140.50329453118
5.259999999999932,108354.81593263334
5.269999999999932,108569.2292186688
5.279999999999932,108783.7423789792
5.289999999999932,108998.35463925362
5.299999999999931,109213.0652245392
5.309999999999931,109427.87335925196
5.319999999999931,109642.77826718692
5.329999999999931,109857.77917152888
5.339999999999931,110072.87529486282
5.34999999999993,110288.06585918472
5.35999999999993,110503.35008591172
5.36999999999993,110718.727195893
5.37999999999993,110934.1964094201
5.3899999999999295,111149.75694623785
5.399999999999929,111365.4080255546
5.409999999999929,111581.14886605307
5.419999999999929,111796.97868590082
5.429999999999929,112012.89670276096
5.439999999999928,112228.90213380268
5.449999999999928,112444.99419571189
5.459999999999928,112661.17210470184
5.469999999999928,112877.43507652388
5.479999999999928,113093.782326478
5.489999999999927,113310.21306942344
5.499999999999927,113526.72651978931
5.509999999999927,113743.32189158555
5.519999999999927,113959.99839841314
5.529999999999927,114176.75525347516
5.539999999999926,114393.59166958708
5.549999999999926,114610.50685918776
5.559999999999926,114827.50003435006
5.569999999999926,115044.57040679142
5.5799999999999255,115261.71718788432
5.589999999999925,115478.93958866772
5.599999999999925,115696.23681985684
5.609999999999925,115913.60809185436
5.619999999999925,116131.05261476108
5.629999999999924,116348.56959838633
5.639999999999924,116566.15825225905
5.649999999999924,116783.81778563818
5.659999999999924,117001.54740752344
5.669999999999924,117219.34632666616
5.679999999999923,117437.21375157972
5.689999999999923,117655.14889055016
5.699999999999923,117873.15095164756
5.709999999999923,118091.2191427358
5.7199999999999225,118309.35267148392
5.729999999999922,118527.5507453764
5.739999999999922,118745.81257172406
5.749999999999922,118964.13735767482
5.759999999999922,119182.52431022403
5.769999999999921,119400.97263622552
5.779999999999921,119619.48154240206
5.789999999999921,119838.05023535602
5.799999999999921,120056.6779215802
5.809999999999921,120275.36380746828
5.81999999999992,120494.10709932564
5.82999999999992,120712.9070033799
5.83999999999992,120931.76272579168
5.84999999999992,121150.67347266516
5.85999999999992,121369.6384500588
5.869999999999919,121588.65686399573
5.879999999999919,121807.72792047483
5.889999999999919,122026.85082548094
5.899999999999919,122246.02478499548
5.909999999999918,122465.24900500748
5.919999999999918,122684.5226915237
5.929999999999918,122903.8450505794
5.939999999999918,123123.21528824922
5.949999999999918,123342.63261065696
5.959999999999917,123562.09622398726
5.969999999999917,123781.6053344951
5.979999999999917,124001.15914851717
5.989999999999917,124220.7568724819
5.9999999999999165,124440.3977129202
6.009999999999916,124660.080876476
6.019999999999916,124879.8055699166
6.029999999999916,125099.5710001436
6.039999999999916,125319.37637420282
6.0499999999999154,125539.22089929508
6.059999999999915,125759.10378278674
6.069999999999915,125979.0242322203
6.079999999999915,126198.98145532425
6.089999999999915,126418.97466002416
6.099999999999914,126639.00305445291
6.109999999999914,126859.06584696088
6.119999999999914,127079.1622461267
6.129999999999914,127299.29146076746
6.1399999999999135,127519.4526999489
6.149999999999913,127739.64517299642
6.159999999999913,127959.8680895047
6.169999999999913,128180.12065934848
6.179999999999913,128400.40209269266
6.1899999999999125,128620.711600003
6.199999999999912,128841.04839205582
6.209999999999912,129061.41167994878
6.219999999999912,129281.80067511108
6.229999999999912,129502.2145893134
6.239999999999911,129722.6526346786
6.249999999999911,129943.11402369152
6.259999999999911,130163.59796920964
6.269999999999911,130384.10368447268
6.279999999999911,130604.6303831134
6.28999999999991,130825.17727916752
6.29999999999991,131045.7435870835
6.30999999999991,131266.32852173338
6.31999999999991,131486.93129842234
6.3299999999999095,131707.55113289895
6.339999999999909,131928.18724136538
6.349999999999909,132148.83884048718
6.359999999999909,132369.5051474036
6.369999999999909,132590.18537973746
6.379999999999908,132810.87875560526
6.389999999999908,133031.58449362702
6.399999999999908,133252.30181293635
6.409999999999908,133473.02993319044
6.419999999999908,133693.76807457977
6.429999999999907,133914.51545783837
6.439999999999907,134135.27130425326
6.449999999999907,134356.03483567465
6.459999999999907,134576.80527452595
6.4699999999999065,134797.58184381304
6.479999999999906,135018.46077525025
6.489999999999906,135239.77751626942
6.499999999999906,135461.5626796739
6.509999999999906,135683.82282081002
6.519999999999905,135906.56678098728
6.529999999999905,136129.8056639795
6.539999999999905,136353.55277576885
6.549999999999905,136577.8235179396
6.559999999999905,136802.63522589256
6.569999999999904,137028.00694422485
6.579999999999904,137253.95913327296
6.589999999999904,137480.51330299443
6.599999999999904,137707.6915730826
6.609999999999904,137935.51616148025
6.619999999999903,138164.00880722696
6.629999999999903,138393.1901377746
6.639999999999903,138623.07899541006
6.649999999999903,138853.69174205308
6.659999999999902,139085.04156624168
6.669999999999902,139317.13782029145
6.679999999999902,139549.98541912046
6.689999999999902,139783.5843346757
6.699999999999902,140017.92922043492
6.709999999999901,140253.0092007237
6.719999999999901,140488.80785895055
6.729999999999901,140725.3034505362
6.739999999999901,140962.46935970485
6.7499999999999005,141200.27480982157
6.7599999999999,141438.68582488113
6.7699999999999,141677.6664257798
6.7799999999999,141917.17988063142
6.7899999999999,142157.18877332602
6.7999999999999,142397.65347094074
6.809999999999899,142638.53016168525
6.819999999999899,142879.768550979
6.829999999999899,143121.30909612466
6.839999999999899,143363.0796165826
6.849999999999898,143604.99107100125
6.859999999999898,143846.93223427268
6.869999999999898,144088.76291586744
6.879999999999898,144330.30525913506
6.8899999999998975,144571.3325248188
6.899999999999897,144811.55468131907
6.909999999999897,145050.6000600483
6.919999999999897,145287.99142451136
6.929999999999897,145523.13735019293
6.9399999999998965,145755.4315477122
6.949999999999896,145984.35781770272
6.959999999999896,146209.49317383787
6.969999999999896,146430.43456460227
6.979999999999896,146646.78560868732
6.989999999999895,146858.15695779148
6.999999999999895,147064.16660784237
7.009999999999895,147264.4402000273
7.019999999999895,147458.61131135645
7.029999999999895,147646.32173449284
7.039999999999894,147827.22174660378
7.049999999999894,148000.97036699695
7.059999999999894,148167.23560332673
7.069999999999894,148325.69468616604
7.0799999999998935,148476.0342917644
7.089999999999893,148617.95075282094
7.099999999999893,148751.15025712704
7.109999999999893,148875.3490339466
7.119999999999893,148990.2735280213
7.129999999999892,149095.6605611087
7.139999999999892,149191.2574809763
7.149999999999892,149276.82229779643
7.159999999999892,149352.1238079039
7.169999999999892,149416.94170489753
7.179999999999891,149471.06667808504
7.189999999999891,149514.30049828946
7.199999999999891,149546.45609105297
7.209999999999891,149567.35759729272
7.21999999999989,149576.8404214792
7.22999999999989,149574.7512674279
7.23999999999989,149560.94816180918
7.24999999999989,149535.30046549844
7.25999999999989,149497.68887290652
7.269999999999889,149448.00539944382
7.279999999999889,149386.15335728668
7.289999999999889,149312.04731963156
7.299999999999889,149225.61307363445
7.309999999999889,149126.7875622461
7.319999999999888,149015.51881516882
7.329999999999888,148891.76586917057
7.339999999999888,148755.49867800574
7.349999999999888,148606.6980122014
7.359999999999887,148445.3553489789
7.369999999999887,148271.47275259116
7.379999999999887,148085.06274536418
7.389999999999887,147886.14816974057
7.399999999999887,147674.76204162958
7.4099999999998865,147450.94739537674
7.419999999999886,147214.7571206725
7.429999999999886,146966.25379172372
7.439999999999886,146705.5094890186
7.449999999999886,146432.60561402116
7.459999999999885,146147.63269713125
7.469999999999885,145850.6901992547
7.479999999999885,145541.8863073275
7.489999999999885,145221.33772414117
7.4999999999998845,144889.1694528166
7.509999999999884,144545.5145762785
7.519999999999884,144190.51403207716
7.529999999999884,143824.31638290937
7.539999999999884,143447.07758318636
7.5499999999998835,143058.96074199647
7.559999999999883,142660.1358828085
7.569999999999883,142250.7797002594
7.579999999999883,141831.07531436678
7.589999999999883,141401.21202250326
7.599999999999882,140961.3850494685
7.609999999999882,140511.7952959853
7.619999999999882,140052.64908594807
7.629999999999882,139584.15791274246
7.6399999999998816,139106.53818495056
7.649999999999881,138620.01097175165
7.659999999999881,138124.801748322
7.669999999999881,137621.14014152947
7.679999999999881,137109.25967621317
7.68999999999988,136589.39752233346
7.69999999999988,136061.7942432646
7.70999999999988,135526.69354550188
7.71999999999988,134984.3420300426
7.72999999999988,134434.98894569327
7.739999999999879,133878.88594454873
7.749999999999879,133316.29509852777
7.759999999999879,132748.06247537857
7.769999999999879,132174.9603985251
7.779999999999879,131597.24525083954
7.789999999999878,131015.17373945712
7.799999999999878,130429.0026916446
7.809999999999878,129838.98885541876
7.819999999999878,129245.3887050145
7.829999999999877,128648.45825129168
7.839999999999877,128048.4528571626
7.849999999999877,127445.62705810994
7.859999999999877,126840.23438785922
7.869999999999877,126232.52720925718
7.879999999999876,125622.75655040216
7.889999999999876,125011.17194606167
7.899999999999876,124398.02128440612
7.909999999999876,123783.55065907812
7.919999999999876,123168.00422660944
7.929999999999875,122551.62406919202
7.939999999999875,121934.65006279822
7.949999999999875,121317.31975064336
7.959999999999875,120699.86822197276
7.969999999999874,120082.52799615166
7.979999999999874,119465.52891202908
7.989999999999874,118849.09802253988
7.999999999999874,118233.45949450631
8.009999999999874,117618.83451359162
8.019999999999873,117005.44119435456
8.029999999999873,116393.49449534956
8.039999999999873,115783.20613921092
8.049999999999873,115174.78453765492
8.059999999999873,114568.434721332
8.069999999999872,113964.35827445354
8.079999999999872,113362.75327411584
8.089999999999872,112763.81423424176
8.099999999999872,112167.7320540538
8.109999999999872,111574.69397099168
8.119999999999871,110984.88351798504
8.129999999999871,110398.48048498598
8.139999999999871,109815.66088466794
8.14999999999987,109236.59692219213
8.15999999999987,108661.45696894157
8.16999999999987,108090.40554012138
8.17999999999987,107523.60327612156
8.18999999999987,106961.20692753738
8.19999999999987,106403.36934374196
8.20999999999987,105850.2394649026
8.21999999999987,105301.96231733284
8.229999999999869,104758.67901207307
8.239999999999869,104220.52674658709
8.249999999999869,103687.63880946714
8.259999999999868,103160.14458803627
8.269999999999868,102638.16957873736
8.279999999999868,102121.83540019898
8.289999999999868,101611.2598088676
8.299999999999867,101106.55671709684
8.309999999999867,100607.83621358364
8.319999999999867,100115.20458604304
8.329999999999867,99628.7643460141
8.339999999999867,99148.61425568812
8.349999999999866,98674.849356655
8.359999999999866,98207.561000461
8.369999999999866,97746.83688087466
8.379999999999866,97292.76106775866
8.389999999999866,96845.41404244484
8.399999999999865,96404.87273451492
8.409999999999865,95971.2105598868
8.419999999999865,95544.49746011126
8.429999999999865,95124.7999427836
8.439999999999864,94712.18112297848
8.449999999999864,94306.70076561593
8.459999999999864,93908.4153286708
8.469999999999864,93517.37800713818
8.479999999999864,93133.6387776707
8.489999999999863,92757.24444380496
8.499999999999863,92388.23868169772
8.509999999999863,92026.66208629314
8.519999999999863,91672.55221784711
8.529999999999863,91325.94364873377
8.539999999999862,90986.86801046607
8.549999999999862,90655.35404086072
8.559999999999862,90331.42763128271
8.569999999999862,90015.111873907
8.579999999999862,89706.42710893608
8.589999999999861,89405.39097171756
8.599999999999861,89112.01843970426
8.60999999999986,88826.32187920713
